NU_COMP_ALUNO;TX_RESP_Q004_B;TX_RESP_Q004_C;TX_RESP_Q004_E;TX_RESP_Q004_F;TX_RESP_Q004_H;TX_RESP_Q013_B;TX_RESP_Q013_C;TX_RESP_Q014_C;TX_RESP_Q018_B;TX_RESP_Q019_D;TX_RESP_Q019_F;TX_RESP_Q036_C;TX_RESP_Q040_C;TX_RESP_Q041_B;TX_RESP_Q041_C;TX_RESP_Q042_B;TX_RESP_Q042_C;TX_RESP_Q043_A;TX_RESP_Q060_A
0.18947368421052632;0.2857142857142857;0.42124542124542125;1.0;0.4883720930232558;0.29032258064516125;0.5595238095238095;0.43396226415094336;0.7486033519553073;0.49411764705882355;0.8977272727272727;0.26190476190476186;0.5107913669064749;0.5438596491228069;0.6595744680851063;0.627906976744186;0.36363636363636365;0.6470588235294118;0.4015748031496063;0.2459893048128342
0.21052631578947367;0.0;0.3992673992673993;0.5694444444444444;0.4418604651162791;0.3225806451612903;0.2936507936507936;0.33962264150943394;0.664804469273743;0.38823529411764707;0.6590909090909091;0.08333333333333333;0.381294964028777;0.38596491228070173;0.4609929078014184;0.41860465116279066;0.45454545454545453;0.058823529411764705;0.5826771653543307;0.1550802139037433
0.30526315789473685;0.07142857142857142;0.4065934065934066;0.25;0.023255813953488372;0.0;0.4246031746031746;0.1509433962264151;0.4301675977653631;0.1411764705882353;0.7613636363636364;0.08333333333333333;0.47482014388489213;0.3508771929824561;0.23404255319148937;0.13953488372093023;0.14545454545454545;0.0;0.08661417322834646;0.1336898395721925
0.10526315789473684;0.14285714285714285;0.21611721611721613;0.4722222222222222;0.32558139534883723;0.3870967741935484;0.1865079365079365;0.018867924528301886;0.2458100558659218;0.4117647058823529;0.39772727272727276;0.07142857142857142;0.2517985611510791;0.03508771929824561;0.3404255319148936;0.2558139534883721;0.5454545454545454;0.5294117647058824;0.33858267716535434;0.32085561497326204
0.4105263157894737;0.07142857142857142;0.12454212454212454;0.3333333333333333;0.32558139534883723;0.3870967741935484;0.16666666666666666;0.07547169811320754;0.16201117318435754;0.38823529411764707;0.23863636363636365;0.023809523809523808;0.18705035971223022;0.10526315789473684;0.2978723404255319;0.23255813953488372;0.43636363636363634;0.3529411764705882;0.2440944881889764;0.1925133689839572
0.24210526315789474;0.14285714285714285;0.38095238095238093;0.3333333333333333;0.3488372093023256;0.1935483870967742;0.38888888888888884;0.18867924528301885;0.3240223463687151;0.43529411764705883;0.48863636363636365;0.16666666666666666;0.2949640287769784;0.5087719298245614;0.36879432624113473;0.3953488372093023;0.3090909090909091;0.29411764705882354;0.2125984251968504;0.13903743315508021
0.14736842105263157;0.0;0.05128205128205128;0.16666666666666666;0.06976744186046512;0.22580645161290322;0.05555555555555555;0.018867924528301886;0.111731843575419;0.22352941176470587;0.1590909090909091;0.0;0.05035971223021583;0.03508771929824561;0.1702127659574468;0.20930232558139533;0.16363636363636364;0.29411764705882354;0.14173228346456695;0.08021390374331551
0.05263157894736842;0.0;0.12087912087912088;0.38888888888888884;0.20930232558139533;0.22580645161290322;0.1746031746031746;0.1509433962264151;0.2346368715083799;0.21176470588235294;0.2840909090909091;0.047619047619047616;0.14388489208633093;0.17543859649122806;0.34751773049645385;0.37209302325581395;0.34545454545454546;0.23529411764705882;0.2755905511811024;0.11764705882352941
0.09473684210526316;0.0;0.2271062271062271;0.5416666666666666;0.32558139534883723;0.6129032258064516;0.23015873015873015;0.2830188679245283;0.37988826815642457;0.38823529411764707;0.42045454545454547;0.08333333333333333;0.19424460431654678;0.10526315789473684;0.41843971631205673;0.3023255813953488;0.45454545454545453;0.3529411764705882;0.18110236220472442;0.1016042780748663
0.19999999999999998;0.07142857142857142;0.15018315018315018;0.18055555555555555;0.09302325581395349;0.0967741935483871;0.07936507936507936;0.018867924528301886;0.18994413407821228;0.1764705882352941;0.20454545454545456;0.05952380952380952;0.1798561151079137;0.03508771929824561;0.12056737588652483;0.11627906976744186;0.16363636363636364;0.0;0.11811023622047244;0.0641711229946524
0.07368421052631578;0.07142857142857142;0.09157509157509157;0.18055555555555555;0.20930232558139533;0.12903225806451613;0.07539682539682539;0.018867924528301886;0.08379888268156425;0.16470588235294117;0.18181818181818182;0.011904761904761904;0.05755395683453238;0.07017543859649122;0.09219858156028368;0.13953488372093023;0.18181818181818182;0.11764705882352941;0.2362204724409449;0.10695187165775401
0.42105263157894735;0.14285714285714285;0.3956043956043956;0.6527777777777778;0.41860465116279066;0.4193548387096774;0.5396825396825397;0.2641509433962264;0.553072625698324;0.5058823529411764;0.8522727272727273;0.23809523809523808;0.5323741007194245;0.5087719298245614;0.6950354609929078;0.7906976744186046;0.5454545454545454;0.8235294117647058;0.4094488188976378;0.1497326203208556
0.10526315789473684;0.07142857142857142;0.10989010989010989;0.20833333333333331;0.09302325581395349;0.22580645161290322;0.09126984126984126;0.03773584905660377;0.16201117318435754;0.23529411764705882;0.11363636363636365;0.10714285714285714;0.11510791366906475;0.03508771929824561;0.16312056737588654;0.18604651162790697;0.16363636363636364;0.3529411764705882;0.2204724409448819;0.0320855614973262
0.6105263157894737;0.3571428571428571;0.09523809523809523;0.5138888888888888;0.4418604651162791;0.45161290322580644;0.1388888888888889;0.07547169811320754;0.08379888268156425;0.29411764705882354;0.20454545454545456;0.10714285714285714;0.12949640287769784;0.14035087719298245;0.47517730496453897;0.4883720930232558;0.3818181818181818;0.5882352941176471;0.35433070866141736;0.1443850267379679
0.22105263157894736;0.07142857142857142;0.09157509157509157;0.18055555555555555;0.18604651162790697;0.16129032258064516;0.06746031746031746;0.018867924528301886;0.0558659217877095;0.21176470588235294;0.13636363636363635;0.09523809523809523;0.07194244604316546;0.03508771929824561;0.23404255319148937;0.16279069767441862;0.18181818181818182;0.11764705882352941;0.3464566929133858;0.2299465240641711
0.3684210526315789;0.0;0.12454212454212454;0.25;0.16279069767441862;0.12903225806451613;0.07142857142857142;0.07547169811320754;0.111731843575419;0.1411764705882353;0.17045454545454547;0.07142857142857142;0.12949640287769784;0.017543859649122806;0.11347517730496454;0.18604651162790697;0.16363636363636364;0.23529411764705882;0.33858267716535434;0.1016042780748663
0.22105263157894736;0.07142857142857142;0.2490842490842491;0.40277777777777773;0.3488372093023256;0.12903225806451613;0.20634920634920634;0.1509433962264151;0.2458100558659218;0.44705882352941173;0.3181818181818182;0.14285714285714285;0.2517985611510791;0.07017543859649122;0.2907801418439716;0.5116279069767442;0.19999999999999998;0.058823529411764705;0.33070866141732286;0.1016042780748663
0.14736842105263157;0.21428571428571427;0.30036630036630035;0.3333333333333333;0.3488372093023256;0.12903225806451613;0.19444444444444442;0.07547169811320754;0.0893854748603352;0.3176470588235294;0.14772727272727273;0.16666666666666666;0.23741007194244607;0.17543859649122806;0.2624113475177305;0.3023255813953488;0.19999999999999998;0.23529411764705882;0.4015748031496063;0.1550802139037433
0.2736842105263158;0.0;0.08424908424908426;0.041666666666666664;0.023255813953488372;0.06451612903225806;0.03571428571428571;0.018867924528301886;0.0335195530726257;0.047058823529411764;0.03409090909090909;0.03571428571428571;0.04316546762589928;0.0;0.04964539007092198;0.0;0.03636363636363636;0.11764705882352941;0.09448818897637795;0.0962566844919786
0.12631578947368421;0.0;0.03296703296703297;0.1111111111111111;0.023255813953488372;0.22580645161290322;0.047619047619047616;0.018867924528301886;0.01675977653631285;0.08235294117647059;0.06818181818181818;0.0;0.05035971223021583;0.0;0.0425531914893617;0.09302325581395349;0.09090909090909091;0.1764705882352941;0.10236220472440945;0.08021390374331551
0.15789473684210525;0.07142857142857142;0.10989010989010989;0.1388888888888889;0.23255813953488372;0.3870967741935484;0.07539682539682539;0.03773584905660377;0.0558659217877095;0.18823529411764706;0.1590909090909091;0.0;0.08633093525179857;0.07017543859649122;0.1843971631205674;0.32558139534883723;0.21818181818181817;0.47058823529411764;0.25984251968503935;0.1122994652406417
0.23157894736842105;0.07142857142857142;0.06227106227106227;0.05555555555555555;0.023255813953488372;0.0;0.027777777777777776;0.018867924528301886;0.0335195530726257;0.023529411764705882;0.03409090909090909;0.03571428571428571;0.05755395683453238;0.017543859649122806;0.05673758865248226;0.023255813953488372;0.01818181818181818;0.0;0.03937007874015748;0.053475935828877004
0.2736842105263158;0.07142857142857142;0.12087912087912088;0.09722222222222221;0.13953488372093023;0.16129032258064516;0.1746031746031746;0.11320754716981132;0.11731843575418995;0.21176470588235294;0.09090909090909091;0.13095238095238093;0.07194244604316546;0.10526315789473684;0.14893617021276595;0.13953488372093023;0.12727272727272726;0.23529411764705882;0.07086614173228346;0.11764705882352941
0.43157894736842106;0.07142857142857142;0.21245421245421245;0.40277777777777773;0.5116279069767442;0.6129032258064516;0.17857142857142855;0.09433962264150943;0.2011173184357542;0.44705882352941173;0.26136363636363635;0.10714285714285714;0.2302158273381295;0.12280701754385964;0.5106382978723404;0.5348837209302325;0.3818181818181818;0.5294117647058824;0.5905511811023623;0.267379679144385
0.3368421052631579;0.2857142857142857;0.08424908424908426;0.19444444444444442;0.06976744186046512;0.0;0.1388888888888889;0.07547169811320754;0.05027932960893855;0.07058823529411765;0.11363636363636365;0.03571428571428571;0.06474820143884892;0.10526315789473684;0.12056737588652483;0.046511627906976744;0.09090909090909091;0.11764705882352941;0.10236220472440945;0.11764705882352941
0.2736842105263158;0.0;0.047619047619047616;0.1111111111111111;0.27906976744186046;0.29032258064516125;0.10714285714285714;0.11320754716981132;0.0893854748603352;0.27058823529411763;0.125;0.047619047619047616;0.12949640287769784;0.10526315789473684;0.19148936170212766;0.41860465116279066;0.2909090909090909;0.5882352941176471;0.2755905511811024;0.1016042780748663
0.12631578947368421;0.07142857142857142;0.12454212454212454;0.2638888888888889;0.13953488372093023;0.4838709677419355;0.1349206349206349;0.05660377358490566;0.10614525139664804;0.38823529411764707;0.18181818181818182;0.07142857142857142;0.14388489208633093;0.12280701754385964;0.2198581560283688;0.32558139534883723;0.3818181818181818;0.29411764705882354;0.2677165354330709;0.0855614973262032
0.19999999999999998;0.0;0.02564102564102564;0.06944444444444445;0.046511627906976744;0.3870967741935484;0.031746031746031744;0.03773584905660377;0.0335195530726257;0.27058823529411763;0.13636363636363635;0.011904761904761904;0.07194244604316546;0.03508771929824561;0.09219858156028368;0.13953488372093023;0.16363636363636364;0.5294117647058824;0.07086614173228346;0.0748663101604278
0.30526315789473685;0.21428571428571427;0.1794871794871795;0.18055555555555555;0.09302325581395349;0.06451612903225806;0.17857142857142855;0.20754716981132074;0.2011173184357542;0.22352941176470587;0.20454545454545456;0.047619047619047616;0.1366906474820144;0.17543859649122806;0.14184397163120568;0.18604651162790697;0.09090909090909091;0.1764705882352941;0.17322834645669294;0.0641711229946524
0.19999999999999998;0.0;0.014652014652014652;0.08333333333333333;0.16279069767441862;0.12903225806451613;0.027777777777777776;0.018867924528301886;0.0446927374301676;0.058823529411764705;0.045454545454545456;0.023809523809523808;0.014388489208633094;0.0;0.10638297872340424;0.13953488372093023;0.07272727272727272;0.23529411764705882;0.11023622047244094;0.058823529411764705
0.0;0.07142857142857142;0.13186813186813187;0.20833333333333331;0.23255813953488372;0.06451612903225806;0.11507936507936507;0.11320754716981132;0.111731843575419;0.1411764705882353;0.2272727272727273;0.03571428571428571;0.14388489208633093;0.07017543859649122;0.31205673758865243;0.11627906976744186;0.12727272727272726;0.1764705882352941;0.18110236220472442;0.13903743315508021
0.21052631578947367;0.2857142857142857;0.25274725274725274;0.06944444444444445;0.046511627906976744;0.03225806451612903;0.2579365079365079;0.1509433962264151;0.2458100558659218;0.1764705882352941;0.20454545454545456;0.20238095238095238;0.21582733812949642;0.42105263157894735;0.1276595744680851;0.13953488372093023;0.05454545454545454;0.0;0.07874015748031496;0.1497326203208556
0.17894736842105263;0.21428571428571427;0.12087912087912088;0.20833333333333331;0.18604651162790697;0.12903225806451613;0.14285714285714285;0.07547169811320754;0.0893854748603352;0.15294117647058825;0.1590909090909091;0.08333333333333333;0.14388489208633093;0.03508771929824561;0.12056737588652483;0.3023255813953488;0.09090909090909091;0.11764705882352941;0.19685039370078738;0.1229946524064171
0.2631578947368421;0.07142857142857142;0.2783882783882784;0.2361111111111111;0.16279069767441862;0.29032258064516125;0.32539682539682535;0.09433962264150943;0.2011173184357542;0.27058823529411763;0.375;0.17857142857142855;0.3165467625899281;0.03508771929824561;0.14893617021276595;0.13953488372093023;0.34545454545454546;0.11764705882352941;0.3700787401574803;0.13903743315508021
0.021052631578947368;0.0;0.02564102564102564;0.0;0.023255813953488372;0.03225806451612903;0.015873015873015872;0.018867924528301886;0.03910614525139665;0.08235294117647059;0.011363636363636364;0.011904761904761904;0.014388489208633094;0.0;0.0;0.0;0.03636363636363636;0.1764705882352941;0.08661417322834646;0.0
0.10526315789473684;0.3571428571428571;0.21611721611721613;0.2638888888888889;0.06976744186046512;0.1935483870967742;0.20238095238095238;0.1509433962264151;0.3128491620111732;0.1764705882352941;0.26136363636363635;0.09523809523809523;0.2517985611510791;0.21052631578947367;0.12056737588652483;0.09302325581395349;0.10909090909090909;0.23529411764705882;0.4251968503937008;0.2459893048128342
0.5789473684210527;0.0;0.08058608058608059;0.16666666666666666;0.0;0.0967741935483871;0.08333333333333333;0.018867924528301886;0.18435754189944134;0.15294117647058825;0.13636363636363635;0.047619047619047616;0.09352517985611511;0.0;0.05673758865248226;0.06976744186046512;0.07272727272727272;0.1764705882352941;0.12598425196850394;0.0106951871657754
0.21052631578947367;0.0;0.09523809523809523;0.1388888888888889;0.09302325581395349;0.22580645161290322;0.0992063492063492;0.11320754716981132;0.03910614525139665;0.23529411764705882;0.17045454545454547;0.03571428571428571;0.07913669064748202;0.017543859649122806;0.09929078014184398;0.06976744186046512;0.09090909090909091;0.058823529411764705;0.25196850393700787;0.13903743315508021
0.19999999999999998;0.0;0.10989010989010989;0.1111111111111111;0.023255813953488372;0.22580645161290322;0.05952380952380952;0.018867924528301886;0.0223463687150838;0.09411764705882353;0.05681818181818182;0.047619047619047616;0.09352517985611511;0.0;0.05673758865248226;0.09302325581395349;0.03636363636363636;0.1764705882352941;0.08661417322834646;0.0320855614973262
0.14736842105263157;0.14285714285714285;0.2271062271062271;0.19444444444444442;0.16279069767441862;0.29032258064516125;0.25396825396825395;0.1320754716981132;0.3240223463687151;0.3411764705882353;0.36363636363636365;0.07142857142857142;0.26618705035971224;0.15789473684210525;0.24822695035460993;0.32558139534883723;0.19999999999999998;0.4117647058823529;0.2362204724409449;0.21390374331550802
0.12631578947368421;0.0;0.10622710622710622;0.16666666666666666;0.11627906976744186;0.1935483870967742;0.11507936507936507;0.03773584905660377;0.2122905027932961;0.21176470588235294;0.13636363636363635;0.05952380952380952;0.10071942446043167;0.05263157894736842;0.2127659574468085;0.2558139534883721;0.3818181818181818;0.1764705882352941;0.2755905511811024;0.1925133689839572
0.5578947368421052;0.0;0.16483516483516483;0.09722222222222221;0.046511627906976744;0.29032258064516125;0.12698412698412698;0.07547169811320754;0.26256983240223464;0.3411764705882353;0.1590909090909091;0.047619047619047616;0.11510791366906475;0.08771929824561403;0.2127659574468085;0.23255813953488372;0.21818181818181817;0.23529411764705882;0.20472440944881892;0.1283422459893048
0.4421052631578947;0.2857142857142857;0.1391941391941392;0.125;0.046511627906976744;0.06451612903225806;0.07936507936507936;0.05660377358490566;0.0558659217877095;0.03529411764705882;0.07954545454545454;0.11904761904761904;0.07913669064748202;0.03508771929824561;0.04964539007092198;0.13953488372093023;0.09090909090909091;0.0;0.14173228346456695;0.1016042780748663
0.12631578947368421;0.5;0.09157509157509157;0.06944444444444445;0.09302325581395349;0.1935483870967742;0.0992063492063492;0.1320754716981132;0.0893854748603352;0.16470588235294117;0.14772727272727273;0.14285714285714285;0.1223021582733813;0.10526315789473684;0.1276595744680851;0.37209302325581395;0.10909090909090909;0.23529411764705882;0.28346456692913385;0.0909090909090909
0.21052631578947367;0.2857142857142857;0.5787545787545788;0.16666666666666666;0.20930232558139533;0.4838709677419355;0.36507936507936506;0.22641509433962265;0.3128491620111732;0.4235294117647059;0.6477272727272727;0.19047619047619047;0.3956834532374101;0.19298245614035087;0.3404255319148936;0.3023255813953488;0.39999999999999997;0.6470588235294118;0.6771653543307087;0.5294117647058824
0.1368421052631579;0.0;0.06593406593406594;0.19444444444444442;0.09302325581395349;0.1935483870967742;0.1111111111111111;0.018867924528301886;0.0893854748603352;0.2;0.2159090909090909;0.011904761904761904;0.11510791366906475;0.2631578947368421;0.24822695035460993;0.16279069767441862;0.19999999999999998;0.29411764705882354;0.13385826771653542;0.0855614973262032
0.39999999999999997;0.8571428571428571;1.0;0.611111111111111;0.11627906976744186;0.03225806451612903;1.0;1.0;1.0;0.38823529411764707;1.0;0.6785714285714285;1.0;1.0;0.48226950354609927;0.3488372093023256;0.2909090909090909;0.29411764705882354;0.2204724409448819;0.9999999999999999
0.23157894736842105;0.14285714285714285;0.1391941391941392;0.2777777777777778;0.13953488372093023;0.0;0.20634920634920634;0.07547169811320754;0.22905027932960895;0.11764705882352941;0.3181818181818182;0.08333333333333333;0.22302158273381295;0.19298245614035087;0.19858156028368795;0.18604651162790697;0.09090909090909091;0.11764705882352941;0.09448818897637795;0.0641711229946524
0.42105263157894735;0.0;0.040293040293040296;0.2222222222222222;0.3488372093023256;0.45161290322580644;0.0873015873015873;0.1320754716981132;0.06145251396648045;0.27058823529411763;0.17045454545454547;0.011904761904761904;0.1223021582733813;0.08771929824561403;0.19858156028368795;0.2558139534883721;0.2545454545454545;0.5294117647058824;0.18110236220472442;0.058823529411764705
0.6105263157894737;0.07142857142857142;0.07692307692307693;0.1388888888888889;0.13953488372093023;0.3225806451612903;0.06746031746031746;0.07547169811320754;0.0893854748603352;0.1411764705882353;0.18181818181818182;0.011904761904761904;0.14388489208633093;0.07017543859649122;0.1843971631205674;0.27906976744186046;0.21818181818181817;0.4117647058823529;0.14173228346456695;0.0962566844919786
0.22105263157894736;0.07142857142857142;0.040293040293040296;0.16666666666666666;0.18604651162790697;0.6451612903225806;0.10714285714285714;0.11320754716981132;0.1005586592178771;0.38823529411764707;0.17045454545454547;0.05952380952380952;0.12949640287769784;0.15789473684210525;0.2553191489361702;0.27906976744186046;0.21818181818181817;0.5882352941176471;0.11811023622047244;0.058823529411764705
0.21052631578947367;0.0;0.018315018315018316;0.1388888888888889;0.09302325581395349;0.29032258064516125;0.03968253968253968;0.07547169811320754;0.0670391061452514;0.1764705882352941;0.07954545454545454;0.011904761904761904;0.06474820143884892;0.017543859649122806;0.09929078014184398;0.18604651162790697;0.19999999999999998;0.3529411764705882;0.11023622047244094;0.0053475935828877
0.10526315789473684;0.0;0.12087912087912088;0.1111111111111111;0.09302325581395349;0.0;0.1349206349206349;0.07547169811320754;0.09497206703910614;0.16470588235294117;0.17045454545454547;0.047619047619047616;0.08633093525179857;0.12280701754385964;0.09929078014184398;0.18604651162790697;0.03636363636363636;0.0;0.03937007874015748;0.0374331550802139
0.12631578947368421;0.0;0.029304029304029304;0.08333333333333333;0.046511627906976744;0.1935483870967742;0.05555555555555555;0.07547169811320754;0.06145251396648045;0.07058823529411765;0.11363636363636365;0.023809523809523808;0.04316546762589928;0.08771929824561403;0.09219858156028368;0.09302325581395349;0.07272727272727272;0.11764705882352941;0.023622047244094488;0.026737967914438502
0.14736842105263157;0.0;0.021978021978021976;0.15277777777777776;0.20930232558139533;0.3548387096774194;0.06349206349206349;0.11320754716981132;0.0893854748603352;0.15294117647058825;0.14772727272727273;0.047619047619047616;0.07194244604316546;0.12280701754385964;0.15602836879432624;0.2558139534883721;0.18181818181818182;0.47058823529411764;0.12598425196850394;0.0427807486631016
0.21052631578947367;0.14285714285714285;0.1391941391941392;0.2638888888888889;0.06976744186046512;0.06451612903225806;0.1746031746031746;0.3018867924528302;0.2905027932960894;0.27058823529411763;0.375;0.10714285714285714;0.15827338129496404;0.40350877192982454;0.19858156028368795;0.23255813953488372;0.19999999999999998;0.058823529411764705;0.09448818897637795;0.053475935828877004
0.4105263157894737;0.14285714285714285;0.03296703296703297;0.05555555555555555;0.09302325581395349;0.03225806451612903;0.027777777777777776;0.07547169811320754;0.0446927374301676;0.047058823529411764;0.11363636363636365;0.011904761904761904;0.04316546762589928;0.07017543859649122;0.04964539007092198;0.06976744186046512;0.01818181818181818;0.058823529411764705;0.031496062992125984;0.0106951871657754
0.21052631578947367;0.21428571428571427;0.18681318681318682;0.25;0.3023255813953488;0.45161290322580644;0.18253968253968253;0.18867924528301885;0.2122905027932961;0.3176470588235294;0.2840909090909091;0.05952380952380952;0.17266187050359713;0.3157894736842105;0.24822695035460993;0.37209302325581395;0.32727272727272727;0.47058823529411764;0.11811023622047244;0.1283422459893048
0.10526315789473684;0.21428571428571427;0.047619047619047616;0.08333333333333333;0.18604651162790697;0.0967741935483871;0.09126984126984126;0.16981132075471697;0.12849162011173185;0.07058823529411765;0.10227272727272728;0.047619047619047616;0.05755395683453238;0.12280701754385964;0.07801418439716312;0.23255813953488372;0.16363636363636364;0.058823529411764705;0.05511811023622047;0.0427807486631016
0.25263157894736843;0.2857142857142857;0.47985347985347987;0.29166666666666663;0.06976744186046512;0.0;0.4841269841269841;0.49056603773584906;0.6536312849162011;0.2;0.46590909090909094;0.34523809523809523;0.43165467625899284;0.7017543859649122;0.326241134751773;0.16279069767441862;0.21818181818181817;0.058823529411764705;0.031496062992125984;0.2192513368983957
0.12631578947368421;0.0;0.15018315018315018;0.41666666666666663;0.32558139534883723;0.6774193548387096;0.26190476190476186;0.1320754716981132;0.2346368715083799;0.43529411764705883;0.42045454545454547;0.03571428571428571;0.1798561151079137;0.24561403508771928;0.36170212765957444;0.5813953488372093;0.6;0.5882352941176471;0.1889763779527559;0.1016042780748663
0.21052631578947367;0.0;0.04395604395604395;0.1388888888888889;0.09302325581395349;0.3548387096774194;0.04365079365079365;0.07547169811320754;0.07262569832402235;0.18823529411764706;0.10227272727272728;0.011904761904761904;0.10071942446043167;0.12280701754385964;0.10638297872340424;0.13953488372093023;0.09090909090909091;0.5294117647058824;0.09448818897637795;0.0374331550802139
0.1368421052631579;0.21428571428571427;0.1575091575091575;0.2777777777777778;0.27906976744186046;0.29032258064516125;0.1984126984126984;0.11320754716981132;0.2122905027932961;0.23529411764705882;0.4090909090909091;0.07142857142857142;0.14388489208633093;0.19298245614035087;0.2553191489361702;0.3023255813953488;0.3818181818181818;0.1764705882352941;0.07874015748031496;0.1764705882352941
0.25263157894736843;0.0;0.0989010989010989;0.2222222222222222;0.23255813953488372;0.12903225806451613;0.0992063492063492;0.11320754716981132;0.1340782122905028;0.12941176470588234;0.25;0.0;0.15827338129496404;0.12280701754385964;0.14893617021276595;0.20930232558139533;0.21818181818181817;0.058823529411764705;0.05511811023622047;0.0641711229946524
0.21052631578947367;0.07142857142857142;0.06227106227106227;0.18055555555555555;0.18604651162790697;0.0;0.1111111111111111;0.03773584905660377;0.1340782122905028;0.09411764705882353;0.125;0.03571428571428571;0.07913669064748202;0.12280701754385964;0.11347517730496454;0.2558139534883721;0.07272727272727272;0.058823529411764705;0.03937007874015748;0.0855614973262032
0.21052631578947367;0.07142857142857142;0.07326007326007326;0.29166666666666663;0.16279069767441862;0.16129032258064516;0.13095238095238093;0.09433962264150943;0.12849162011173185;0.1764705882352941;0.23863636363636365;0.011904761904761904;0.14388489208633093;0.05263157894736842;0.1843971631205674;0.32558139534883723;0.19999999999999998;0.1764705882352941;0.13385826771653542;0.058823529411764705
0.19999999999999998;0.07142857142857142;0.054945054945054944;0.1388888888888889;0.046511627906976744;0.0;0.09523809523809523;0.05660377358490566;0.13966480446927373;0.08235294117647059;0.11363636363636365;0.011904761904761904;0.06474820143884892;0.07017543859649122;0.09929078014184398;0.09302325581395349;0.05454545454545454;0.058823529411764705;0.023622047244094488;0.0641711229946524
0.11578947368421053;0.0;0.03663003663003663;0.125;0.09302325581395349;0.12903225806451613;0.06349206349206349;0.03773584905660377;0.06145251396648045;0.16470588235294117;0.045454545454545456;0.023809523809523808;0.04316546762589928;0.03508771929824561;0.07801418439716312;0.13953488372093023;0.14545454545454545;0.11764705882352941;0.015748031496062992;0.053475935828877004
0.21052631578947367;0.0;0.12454212454212454;0.3194444444444444;0.11627906976744186;0.6774193548387096;0.1388888888888889;0.03773584905660377;0.111731843575419;0.44705882352941173;0.23863636363636365;0.011904761904761904;0.1798561151079137;0.17543859649122806;0.22695035460992907;0.3023255813953488;0.34545454545454546;0.6470588235294118;0.2125984251968504;0.053475935828877004
0.14736842105263157;0.0;0.047619047619047616;0.2777777777777778;0.23255813953488372;0.5806451612903225;0.09523809523809523;0.018867924528301886;0.06145251396648045;0.27058823529411763;0.1590909090909091;0.011904761904761904;0.06474820143884892;0.08771929824561403;0.20567375886524822;0.27906976744186046;0.23636363636363636;0.5882352941176471;0.2204724409448819;0.06951871657754011
0.19999999999999998;0.0;0.2454212454212454;0.4444444444444444;0.16279069767441862;0.12903225806451613;0.26587301587301587;0.16981132075471697;0.30726256983240224;0.3058823529411765;0.5227272727272727;0.047619047619047616;0.302158273381295;0.2631578947368421;0.2907801418439716;0.3023255813953488;0.3818181818181818;0.11764705882352941;0.17322834645669294;0.1657754010695187
0.21052631578947367;0.07142857142857142;0.10622710622710622;0.25;0.046511627906976744;0.0;0.12698412698412698;0.2641509433962264;0.1675977653631285;0.08235294117647059;0.19318181818181818;0.11904761904761904;0.14388489208633093;0.2982456140350877;0.07092198581560283;0.2558139534883721;0.07272727272727272;0.0;0.06299212598425197;0.0427807486631016
0.3263157894736842;0.21428571428571427;0.09157509157509157;0.19444444444444442;0.046511627906976744;0.06451612903225806;0.15079365079365079;0.11320754716981132;0.111731843575419;0.16470588235294117;0.2159090909090909;0.0;0.12949640287769784;0.10526315789473684;0.16312056737588654;0.09302325581395349;0.18181818181818182;0.058823529411764705;0.12598425196850394;0.0962566844919786
0.21052631578947367;0.14285714285714285;0.08424908424908426;0.15277777777777776;0.13953488372093023;0.0;0.11507936507936507;0.2830188679245283;0.17318435754189945;0.12941176470588234;0.14772727272727273;0.10714285714285714;0.12949640287769784;0.10526315789473684;0.15602836879432624;0.09302325581395349;0.09090909090909091;0.0;0.007874015748031496;0.10695187165775401
0.17894736842105263;0.14285714285714285;0.15018315018315018;0.3194444444444444;0.16279069767441862;0.3870967741935484;0.16666666666666666;0.16981132075471697;0.19553072625698326;0.22352941176470587;0.25;0.047619047619047616;0.22302158273381295;0.19298245614035087;0.2624113475177305;0.23255813953488372;0.2545454545454545;0.23529411764705882;0.12598425196850394;0.1016042780748663
0.16842105263157894;0.07142857142857142;0.15018315018315018;0.3472222222222222;0.32558139534883723;0.29032258064516125;0.2738095238095238;0.20754716981132074;0.35195530726256985;0.27058823529411763;0.4090909090909091;0.09523809523809523;0.22302158273381295;0.3684210526315789;0.35460992907801414;0.2558139534883721;0.2909090909090909;0.4117647058823529;0.1653543307086614;0.0481283422459893
0.21052631578947367;0.21428571428571427;0.5384615384615384;0.6388888888888888;0.32558139534883723;0.22580645161290322;0.6984126984126984;0.5283018867924528;0.888268156424581;0.32941176470588235;0.625;0.46428571428571425;0.6187050359712231;0.7719298245614035;0.624113475177305;0.7674418604651163;0.39999999999999997;0.5294117647058824;0.1889763779527559;0.3262032085561497
0.15789473684210525;0.0;0.09157509157509157;0.2222222222222222;0.20930232558139533;0.25806451612903225;0.1388888888888889;0.11320754716981132;0.1675977653631285;0.36470588235294116;0.25;0.08333333333333333;0.10791366906474821;0.19298245614035087;0.1843971631205674;0.20930232558139533;0.2727272727272727;0.29411764705882354;0.14960629921259844;0.0909090909090909
0.22105263157894736;0.0;0.06227106227106227;0.2361111111111111;0.3023255813953488;0.3225806451612903;0.11507936507936507;0.05660377358490566;0.111731843575419;0.1764705882352941;0.3522727272727273;0.0;0.09352517985611511;0.05263157894736842;0.24822695035460993;0.4418604651162791;0.23636363636363636;0.23529411764705882;0.14173228346456695;0.0855614973262032
